Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
ES,xApvaV01StateLog_ES032024.csv,4,2024-01-17 07:55:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4761.25,4765.75,4758.0,4761.0,Up,1,,,,5,4763.5,2.5,,2.5,,9.75,-2.75,,,1,1
ES,xApvaV01StateLog_ES032024.csv,5,2024-01-17 08:00:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4760.75,4763.25,4758.75,4761.25,Up,1,4761.0,4.5,,5,4763.25,2.0,,2.0,,9.5,-3.0,,,1,1
ES,xApvaV01StateLog_ES032024.csv,6,2024-01-17 08:05:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4761.0,4767.75,4758.25,4765.25,Up,1,4761.25,9.5,,5,4766.25,1.0,,1.0,,5.5,-4.5,,,1,1
ES,xApvaV01StateLog_ES032024.csv,7,2024-01-17 08:10:00,Unknown,Unknown->Unknown->Unknown->Unknown,Stable Compression Basin,Soft,0.36602540378443865,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4765.25,4769.0,4763.5,4766.25,Up,1,4765.25,5.5,,5,4766.5,0.25,,0.25,,4.5,-5.5,,,1,1
ES,xApvaV01StateLog_ES032024.csv,8,2024-01-17 08:15:00,Unresolved,Unknown->Unknown->Unknown->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4766.25,4769.5,4764.5,4769.0,Up,1,4766.25,5.0,,5,4770.25,1.25,,1.25,,1.75,-8.25,,,1,1
ES,xApvaV01StateLog_ES032024.csv,9,2024-01-17 08:20:00,Unresolved,Unknown->Unknown->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4768.75,4770.75,4763.0,4763.5,Up,1,4769.0,7.75,,5,4767.0,3.5,,3.5,,7.75,-2.75,,,1,1
ES,xApvaV01StateLog_ES032024.csv,10,2024-01-17 08:25:00,Unresolved,Unknown->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,4763.25,4763.75,4760.75,4763.25,Up,1,4763.5,3.0,,5,4769.0,5.75,,5.75,,8.25,-0.5,,,1,1
ES,xApvaV01StateLog_ES032024.csv,11,2024-01-17 08:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.543564443196711,0.14285714285714285,0.875,0.0,0.0,0.20817501398441846,0.017857142857142856,0.8782296032525866,0.17247615052070908,CompressionPressure,0.8782296032525866,4763.0,4769.0,4763.0,4766.25,Up,1,4763.25,6.0,,5,4766.75,0.5,,0.5,,5.25,-3.5,,,1,1
ES,xApvaV01StateLog_ES032024.csv,12,2024-01-17 08:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.764204506505735,0.125,0.7777777777777778,0.0,0.0,0.18189279154472873,0.015625,0.8283946257507989,0.21404473579812952,CompressionPressure,0.8283946257507989,4766.0,4767.5,4763.0,4766.5,Up,1,4766.25,4.5,,5,4768.0,1.5,,1.5,,5.0,-3.75,,,1,1
ES,xApvaV01StateLog_ES032024.csv,13,2024-01-17 08:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843,4766.25,4770.75,4762.75,4770.25,Up,1,4766.5,8.0,,5,4773.5,3.25,,3.25,,3.25,-5.25,,,1,1
